order_amount,currency,billing_country,shipping_country,country_mismatch,customer_total_orders,customer_refund_rate,customer_dispute_rate,device_reuse_count,ip_reuse_count,order_velocity_24h,refund_reason,days_since_purchase,delivery_confirmed,item_category,is_abuse
218.51,GBP,CA,IN,1,10,0.2134,0.0071,1,1,1,changed_mind,16,True,food,0
33.91,USD,NG,FR,1,5,0.0339,0.0654,2,2,1,wrong_item,15,True,beauty,0
17.02,EUR,US,CA,1,11,0.0637,0.0102,3,1,2,not_as_described,12,True,sports,1
93.6,USD,BR,DE,1,7,0.1795,0.0189,1,2,2,wrong_item,16,True,food,0
53.38,EUR,FR,FR,0,9,0.0526,0.0232,1,1,2,damaged,16,True,clothing,0
125.59,USD,CA,IN,1,5,0.0053,0.0062,1,1,0,damaged,18,False,beauty,0
77.06,AUD,DE,CA,1,12,0.0465,0.0186,1,1,1,wrong_item,15,True,home,0
484.22,CAD,CA,BR,1,3,0.1601,0.0078,2,2,2,changed_mind,17,True,beauty,0
50.27,USD,BR,CA,1,14,0.1307,0.0185,1,2,1,wrong_item,14,False,home,0
333.22,USD,CN,NG,1,9,0.0942,0.0082,0,0,1,not_as_described,21,True,sports,0
69.41,GBP,AU,DE,1,8,0.1673,0.0031,4,1,0,wrong_item,7,True,sports,0
26.22,AUD,US,NG,1,8,0.2078,0.0475,2,2,2,other,15,True,sports,0
83.24,EUR,IN,AU,1,5,0.0972,0.0134,0,1,4,other,25,True,home,0
229.77,EUR,IN,AU,1,4,0.0366,0.0077,2,2,1,wrong_item,11,True,sports,0
68.86,EUR,IN,GB,1,5,0.3617,0.0088,4,0,1,other,12,True,home,0
25.17,GBP,NG,AU,1,8,0.22,0.0418,3,1,1,damaged,15,True,electronics,0
172.12,EUR,CN,NG,1,8,0.0488,0.0125,2,0,1,changed_mind,14,True,clothing,0
61.33,CAD,FR,IN,1,4,0.0759,0.014,0,0,1,not_as_described,12,True,food,1
77.41,USD,US,IN,1,4,0.0346,0.0031,2,1,1,other,16,True,sports,0
140.38,CAD,CN,DE,1,8,0.026,0.0037,1,3,1,damaged,13,True,clothing,0
41.37,AUD,FR,CA,1,5,0.048,0.0083,0,0,1,other,11,True,food,0
41.64,CAD,CA,CA,0,15,0.0172,0.0051,1,1,0,changed_mind,19,True,sports,0
52.94,GBP,FR,CN,1,13,0.0743,0.0133,1,3,1,other,14,True,food,0
605.69,USD,DE,DE,0,17,0.082,0.0416,3,2,0,wrong_item,15,True,sports,0
448.27,USD,CA,BR,1,9,0.0858,0.0248,2,3,1,other,7,True,food,0
219.32,AUD,IN,CA,1,7,0.0231,0.0042,1,1,2,damaged,12,False,clothing,0
26.1,EUR,FR,AU,1,6,0.0816,0.0623,1,1,2,other,8,True,food,0
128.05,EUR,IN,BR,1,8,0.0523,0.0087,0,1,2,damaged,19,True,electronics,0
31.79,CAD,GB,IN,1,7,0.0413,0.0118,0,0,0,not_as_described,10,True,sports,0
23.13,AUD,GB,BR,1,8,0.0328,0.0146,0,0,1,other,11,True,home,0
238.89,EUR,FR,CA,1,6,0.0383,0.0076,4,1,3,changed_mind,13,True,beauty,0
57.56,CAD,GB,DE,1,3,0.0659,0.0359,2,1,0,other,15,True,beauty,0
85.72,EUR,IN,US,1,5,0.3089,0.0293,4,2,2,wrong_item,13,True,clothing,0
81.28,USD,AU,NG,1,13,0.0537,0.0197,0,0,2,not_as_described,13,True,food,0
61.79,EUR,BR,IN,1,9,0.0427,0.0046,2,1,2,wrong_item,13,True,beauty,0
146.7,AUD,CN,GB,1,11,0.0267,0.0225,1,0,2,not_as_described,15,True,home,0
66.89,USD,US,GB,1,19,0.0672,0.0157,1,1,0,changed_mind,13,True,home,0
298.43,EUR,NG,FR,1,4,0.0614,0.0371,4,0,2,damaged,12,True,sports,0
27.38,GBP,IN,GB,1,7,0.0937,0.0023,0,1,2,wrong_item,17,True,home,0
40.9,CAD,CA,FR,1,8,0.0156,0.001,3,3,2,damaged,16,True,electronics,0
44.25,CAD,NG,BR,1,5,0.0413,0.02,5,0,2,changed_mind,16,True,clothing,0
164.48,CAD,CN,FR,1,7,0.0969,0.0079,1,0,0,changed_mind,19,False,clothing,0
61.25,EUR,CA,FR,1,7,0.0417,0.0354,5,0,3,other,12,True,sports,0
3.57,EUR,FR,FR,0,4,0.0499,0.0563,2,0,1,wrong_item,12,True,food,0
40.08,AUD,CA,GB,1,8,0.0641,0.0051,4,1,0,wrong_item,18,True,sports,0
147.05,CAD,NG,US,1,9,0.0249,0.0036,1,0,3,other,5,True,food,0
243.53,USD,FR,CA,1,6,0.1182,0.003,2,1,2,other,10,True,clothing,0
52.06,CAD,CN,CN,0,6,0.046,0.0292,1,3,2,not_as_described,9,True,food,0
22.48,CAD,CN,US,1,7,0.0371,0.0699,3,1,5,wrong_item,21,True,home,0
94.15,USD,AU,GB,1,10,0.0903,0.0641,5,0,1,changed_mind,18,True,clothing,0
156.0,EUR,FR,NG,1,8,0.0724,0.0357,0,1,1,other,13,True,food,0
6.69,GBP,CN,AU,1,9,0.1786,0.0072,1,1,2,not_as_described,13,True,home,0
93.78,CAD,BR,US,1,8,0.0795,0.0355,0,0,0,other,19,True,clothing,0
42.85,GBP,CA,NG,1,6,0.0266,0.0051,3,1,1,other,15,True,electronics,0
39.3,GBP,DE,GB,1,8,0.0097,0.0222,1,0,1,not_as_described,10,True,electronics,0
43.94,AUD,AU,DE,1,8,0.1048,0.0373,1,2,1,not_as_described,18,True,sports,0
269.22,USD,DE,US,1,8,0.1566,0.0133,3,0,1,other,14,True,sports,0
99.85,USD,BR,US,1,13,0.0548,0.0479,0,1,3,other,10,True,electronics,0
113.11,CAD,IN,GB,1,11,0.1505,0.0047,0,1,2,wrong_item,10,True,food,0
4.91,AUD,NG,AU,1,10,0.0259,0.0067,0,1,1,damaged,20,True,food,0
184.16,CAD,AU,DE,1,5,0.0857,0.0069,3,2,2,other,18,False,sports,0
18.07,GBP,DE,CN,1,13,0.2284,0.0059,1,0,2,not_as_described,13,True,electronics,0
77.06,GBP,US,BR,1,4,0.0377,0.0489,1,0,2,other,18,True,sports,0
177.06,GBP,GB,NG,1,7,0.1327,0.0022,0,0,2,other,15,True,food,0
76.67,USD,GB,US,1,7,0.1215,0.0043,1,0,3,wrong_item,17,False,beauty,0
212.93,GBP,US,NG,1,14,0.0885,0.0094,3,0,2,damaged,14,True,food,0
63.18,CAD,CN,BR,1,7,0.0403,0.0068,1,2,0,damaged,8,False,food,0
172.45,GBP,DE,US,1,8,0.0292,0.0416,0,0,0,changed_mind,14,True,home,0
49.52,AUD,US,CA,1,8,0.0924,0.0053,3,2,3,wrong_item,14,True,food,0
12.34,GBP,FR,IN,1,6,0.0718,0.0108,2,1,2,wrong_item,15,True,food,0
86.02,USD,BR,NG,1,6,0.1278,0.0105,0,0,1,other,13,True,food,0
51.05,USD,GB,BR,1,8,0.181,0.0033,2,3,2,damaged,15,True,sports,0
2.6,AUD,NG,IN,1,8,0.0288,0.0134,2,2,3,not_as_described,12,True,home,0
18.94,CAD,GB,CN,1,7,0.0226,0.0019,3,0,2,damaged,12,True,sports,0
16.25,CAD,IN,BR,1,6,0.041,0.001,3,1,1,wrong_item,19,True,beauty,0
27.29,GBP,CN,DE,1,8,0.1844,0.0062,4,1,2,other,15,True,clothing,0
69.84,EUR,CN,CN,0,8,0.0873,0.0196,3,2,1,wrong_item,15,True,clothing,0
17.44,EUR,DE,IN,1,10,0.0496,0.001,4,0,2,changed_mind,14,True,clothing,0
58.74,EUR,IN,GB,1,4,0.1113,0.0265,3,0,1,damaged,9,True,food,0
375.68,USD,BR,IN,1,11,0.0458,0.0649,2,0,0,changed_mind,14,True,sports,0
77.49,AUD,CN,GB,1,4,0.0222,0.0477,1,1,4,wrong_item,11,True,food,0
30.24,CAD,FR,IN,1,15,0.1313,0.0027,1,1,1,other,11,True,electronics,0
42.48,GBP,IN,FR,1,7,0.0484,0.0014,3,1,1,not_as_described,11,False,beauty,0
60.06,EUR,GB,NG,1,3,0.0325,0.0232,1,1,2,wrong_item,16,True,home,0
179.55,AUD,AU,GB,1,12,0.0846,0.0041,3,1,0,not_as_described,11,True,electronics,0
15.35,CAD,CA,US,1,14,0.2855,0.0037,5,1,2,other,12,True,sports,0
57.36,GBP,NG,DE,1,5,0.1092,0.0478,2,4,0,damaged,16,False,sports,0
21.37,USD,US,GB,1,10,0.1512,0.0091,1,2,4,changed_mind,18,True,clothing,0
41.88,CAD,BR,DE,1,10,0.0728,0.0006,0,1,2,other,13,True,sports,0
15.82,AUD,AU,NG,1,7,0.1078,0.0048,4,3,0,damaged,17,True,electronics,0
20.59,AUD,CN,DE,1,4,0.1155,0.028,5,0,0,damaged,11,True,food,0
22.24,GBP,DE,GB,1,8,0.0773,0.0113,0,0,1,wrong_item,12,True,food,0
120.31,USD,US,CA,1,7,0.0583,0.0211,0,3,1,other,17,False,sports,0
47.14,CAD,BR,DE,1,10,0.0182,0.0076,0,1,0,damaged,12,True,sports,0
46.93,USD,GB,AU,1,8,0.0948,0.0087,3,1,1,changed_mind,12,False,food,0
187.61,USD,DE,NG,1,9,0.1357,0.019,1,2,2,changed_mind,15,True,electronics,0
59.3,EUR,FR,NG,1,6,0.0268,0.0021,2,0,1,wrong_item,15,True,food,0
19.77,CAD,CN,DE,1,7,0.0696,0.0091,3,0,2,changed_mind,18,True,sports,0
212.72,AUD,DE,CN,1,10,0.109,0.0009,2,0,2,changed_mind,8,True,sports,0
159.02,EUR,GB,DE,1,7,0.065,0.0421,2,3,1,changed_mind,9,True,food,0
349.17,CAD,DE,FR,1,12,0.1474,0.0017,0,1,0,changed_mind,15,False,home,0
284.9,CAD,BR,AU,1,5,0.0099,0.0387,4,2,5,damaged,12,True,clothing,0
31.79,AUD,DE,US,1,4,0.0593,0.0283,1,4,1,not_as_described,12,True,clothing,0
97.6,USD,DE,NG,1,16,0.1164,0.0414,1,1,1,damaged,15,True,clothing,0
146.08,GBP,NG,NG,0,8,0.0157,0.0012,3,1,3,wrong_item,11,True,sports,0
54.15,EUR,DE,CN,1,9,0.0458,0.0159,3,0,2,damaged,17,True,home,0
328.21,EUR,US,NG,1,4,0.1001,0.0377,2,1,1,not_as_described,11,True,electronics,0
37.16,CAD,CN,CN,0,4,0.0877,0.0339,2,0,2,other,16,True,home,0
21.07,USD,IN,FR,1,6,0.0917,0.0284,2,1,4,wrong_item,12,False,sports,0
55.26,EUR,CN,US,1,7,0.0554,0.0023,1,0,1,other,13,True,beauty,0
79.63,GBP,BR,GB,1,4,0.1368,0.0311,4,0,1,changed_mind,12,True,electronics,0
380.65,CAD,AU,NG,1,7,0.0258,0.0585,1,0,0,not_as_described,17,True,home,0
238.73,CAD,CA,US,1,11,0.0165,0.0017,3,2,1,damaged,12,True,sports,0
72.99,CAD,DE,IN,1,5,0.0822,0.0292,2,1,2,not_as_described,11,True,home,0
49.06,EUR,DE,BR,1,14,0.0786,0.0599,2,0,1,not_as_described,17,True,sports,0
45.07,EUR,IN,NG,1,7,0.017,0.0123,2,2,2,other,16,True,home,0
33.9,AUD,NG,NG,0,9,0.0754,0.0396,5,0,5,wrong_item,19,True,food,0
59.42,USD,IN,DE,1,9,0.0372,0.0014,2,5,3,wrong_item,10,True,clothing,0
80.98,EUR,GB,BR,1,10,0.0944,0.0215,5,2,1,damaged,10,False,beauty,0
16.67,CAD,CA,IN,1,4,0.0965,0.007,4,4,0,not_as_described,25,False,beauty,0
2.39,GBP,BR,CA,1,7,0.0336,0.0153,2,1,3,other,14,True,food,0
129.69,CAD,NG,NG,0,7,0.1131,0.0294,4,1,3,damaged,18,False,clothing,0
6.64,AUD,BR,AU,1,3,0.0339,0.0289,0,0,1,not_as_described,14,False,home,0
48.09,AUD,BR,AU,1,7,0.0702,0.0095,6,2,1,wrong_item,8,False,sports,0
132.4,AUD,CA,BR,1,9,0.0419,0.0003,0,1,2,damaged,18,True,home,0
218.06,EUR,CN,NG,1,10,0.1098,0.0257,1,2,3,damaged,15,True,beauty,0
78.53,CAD,US,IN,1,4,0.0652,0.0335,2,0,1,not_as_described,6,True,sports,0
101.07,CAD,CA,NG,1,12,0.0313,0.0126,2,2,1,wrong_item,14,False,electronics,0
109.19,USD,IN,AU,1,6,0.0513,0.0103,1,2,1,wrong_item,12,True,clothing,0
67.21,USD,DE,CN,1,9,0.1545,0.0788,0,2,5,other,12,True,electronics,0
190.57,GBP,FR,BR,1,14,0.0843,0.0056,3,1,2,damaged,12,True,clothing,0
102.8,USD,IN,CA,1,7,0.0569,0.0012,4,0,0,not_as_described,13,True,clothing,0
53.03,CAD,NG,CN,1,7,0.0614,0.0033,1,0,1,wrong_item,10,True,clothing,0
9.47,EUR,GB,DE,1,8,0.0327,0.0169,2,3,1,not_as_described,12,True,sports,0
9.98,GBP,CA,CA,0,4,0.0604,0.0975,0,0,2,wrong_item,17,True,clothing,0
20.54,CAD,DE,CA,1,7,0.0758,0.0073,2,1,3,wrong_item,17,True,home,0
437.88,EUR,AU,CN,1,7,0.1388,0.0246,3,1,0,damaged,20,True,sports,0
22.69,GBP,US,CN,1,4,0.0979,0.0009,1,0,3,not_as_described,20,True,clothing,0
104.46,GBP,NG,GB,1,6,0.1184,0.0293,3,1,0,not_as_described,9,True,home,0
117.23,USD,NG,GB,1,11,0.0397,0.016,1,0,1,not_as_described,15,True,beauty,0
495.22,EUR,CN,DE,1,4,0.0182,0.0034,2,0,3,changed_mind,13,True,food,0
42.47,AUD,NG,FR,1,8,0.0306,0.0088,2,1,1,changed_mind,12,True,clothing,0
61.22,AUD,AU,GB,1,11,0.1976,0.0117,0,2,1,wrong_item,13,True,clothing,0
189.74,AUD,IN,US,1,10,0.0576,0.0011,1,0,1,not_as_described,13,True,electronics,0
30.55,EUR,NG,DE,1,8,0.0717,0.0293,3,0,2,other,20,False,sports,0
61.8,GBP,CA,CN,1,9,0.1743,0.0317,1,0,2,damaged,12,True,food,0
119.14,CAD,BR,AU,1,8,0.1365,0.0522,2,0,0,changed_mind,13,True,home,0
99.71,EUR,GB,BR,1,10,0.1403,0.0256,0,2,2,not_as_described,9,True,beauty,0
18.33,USD,IN,NG,1,11,0.1012,0.0314,1,0,1,other,10,True,beauty,0
164.86,EUR,CN,AU,1,8,0.0678,0.0205,2,3,0,other,15,True,sports,0
35.34,AUD,BR,NG,1,3,0.0291,0.0037,1,1,1,damaged,13,False,sports,0
120.0,CAD,DE,DE,0,16,0.075,0.0198,4,4,3,other,24,True,beauty,0
253.58,USD,US,GB,1,7,0.0786,0.0079,1,1,2,changed_mind,21,True,sports,0
56.87,AUD,FR,BR,1,5,0.043,0.0476,4,0,2,changed_mind,12,True,beauty,0
80.19,USD,CN,BR,1,9,0.1442,0.0071,2,2,1,not_as_described,13,True,clothing,0
40.27,USD,GB,GB,0,7,0.0888,0.0001,2,1,3,not_as_described,9,True,sports,0
216.75,EUR,CA,DE,1,6,0.1206,0.0001,0,1,2,other,15,True,food,0
12.47,USD,CN,US,1,10,0.0408,0.0113,1,1,1,not_as_described,14,True,sports,0
24.88,CAD,IN,IN,0,11,0.2289,0.0663,2,0,2,other,14,True,home,0
73.18,USD,DE,BR,1,10,0.0299,0.0231,1,1,1,other,16,True,home,0
20.77,GBP,NG,CA,1,6,0.1333,0.0103,4,0,0,wrong_item,16,True,home,0
10.42,GBP,CN,FR,1,11,0.1132,0.0523,2,0,4,wrong_item,12,True,sports,0
115.27,USD,US,DE,1,13,0.0984,0.0139,1,0,2,wrong_item,19,True,home,0
16.93,USD,CA,GB,1,15,0.0476,0.0049,1,4,2,changed_mind,15,True,clothing,0
56.58,EUR,DE,NG,1,13,0.2507,0.0144,2,0,3,wrong_item,17,True,food,0
3.49,GBP,BR,BR,0,2,0.1553,0.0331,3,1,1,wrong_item,16,True,home,0
189.23,USD,FR,US,1,7,0.0801,0.0132,3,1,1,changed_mind,14,True,sports,0
10.97,CAD,FR,DE,1,4,0.1175,0.0067,3,0,1,changed_mind,12,True,home,0
45.31,EUR,AU,CN,1,6,0.0704,0.0238,0,2,0,changed_mind,13,True,clothing,0
19.2,GBP,IN,IN,0,3,0.0697,0.0045,3,0,1,changed_mind,18,True,home,0
108.36,GBP,US,AU,1,8,0.2356,0.0111,2,1,2,changed_mind,18,True,home,0
108.79,USD,CA,GB,1,8,0.055,0.0703,4,1,0,other,12,True,food,0
76.98,CAD,AU,IN,1,5,0.021,0.0223,1,1,0,not_as_described,17,True,food,0
41.45,USD,AU,FR,1,7,0.145,0.0256,2,0,4,wrong_item,18,True,electronics,0
34.47,AUD,US,CA,1,9,0.1307,0.002,1,0,2,damaged,17,True,sports,0
222.33,USD,GB,GB,0,11,0.1076,0.0102,3,1,2,wrong_item,18,True,beauty,0
103.68,USD,US,DE,1,3,0.0217,0.0193,5,1,6,not_as_described,10,True,beauty,0
54.03,USD,DE,NG,1,7,0.0205,0.0124,2,1,2,not_as_described,9,True,sports,0
176.42,EUR,IN,AU,1,9,0.1226,0.0486,0,3,4,other,15,True,food,0
66.35,AUD,CN,DE,1,5,0.0605,0.0328,2,0,0,not_as_described,14,True,clothing,0
40.85,CAD,FR,US,1,5,0.0561,0.0601,2,1,2,not_as_described,12,False,home,0
130.99,CAD,GB,FR,1,10,0.0919,0.0098,6,1,2,wrong_item,12,False,electronics,0
38.02,USD,NG,CN,1,8,0.0416,0.0126,1,0,2,not_as_described,18,True,electronics,0
49.16,AUD,DE,CA,1,6,0.0542,0.0369,1,1,1,other,15,True,sports,0
9.03,CAD,US,AU,1,8,0.0249,0.0369,1,0,0,not_as_described,11,False,food,0
85.79,GBP,AU,IN,1,8,0.0561,0.0104,1,0,1,not_as_described,12,True,beauty,0
74.79,EUR,NG,NG,0,13,0.0535,0.0199,1,0,1,damaged,14,False,beauty,0
8.12,CAD,CA,FR,1,6,0.1707,0.0037,2,1,5,damaged,17,True,home,0
25.02,USD,GB,NG,1,4,0.0477,0.0185,3,0,3,damaged,13,True,sports,0
6.41,EUR,CN,DE,1,9,0.1539,0.0026,0,0,2,other,16,True,beauty,0
57.41,USD,CA,AU,1,8,0.1101,0.002,2,1,1,not_as_described,12,True,sports,0
26.41,EUR,DE,US,1,9,0.0872,0.038,3,1,1,changed_mind,14,False,beauty,1
12.21,GBP,GB,NG,1,7,0.2028,0.015,0,1,0,not_as_described,18,True,sports,0
42.39,USD,AU,GB,1,8,0.1634,0.0575,1,0,1,not_as_described,24,True,beauty,0
21.17,GBP,US,US,0,7,0.0874,0.0172,2,0,3,other,15,False,electronics,0
62.1,USD,DE,FR,1,7,0.2645,0.0012,2,3,0,not_as_described,18,True,sports,0
443.84,CAD,DE,GB,1,8,0.0789,0.0024,1,2,1,changed_mind,15,False,home,0
191.67,USD,AU,IN,1,7,0.0668,0.0239,1,0,2,damaged,16,True,electronics,0
318.12,GBP,US,DE,1,7,0.128,0.0027,2,1,2,damaged,15,True,food,0
33.32,CAD,CA,FR,1,7,0.1269,0.0103,2,2,1,other,18,True,home,0
66.03,AUD,DE,IN,1,11,0.14,0.0135,3,3,3,not_as_described,19,True,home,0
79.67,EUR,BR,CN,1,7,0.0863,0.0226,4,0,0,damaged,15,True,clothing,0
78.25,EUR,FR,NG,1,5,0.0786,0.016,3,1,3,damaged,14,True,beauty,0
18.06,AUD,NG,US,1,10,0.1936,0.0225,4,1,5,wrong_item,14,True,home,0
143.65,CAD,AU,NG,1,8,0.0368,0.0254,2,0,1,damaged,16,True,clothing,0
50.87,CAD,US,GB,1,9,0.1241,0.0099,2,0,2,other,15,True,home,0
504.82,USD,NG,US,1,6,0.1948,0.0306,1,1,1,damaged,15,False,clothing,0
131.04,EUR,AU,AU,0,4,0.0482,0.0041,3,0,3,damaged,16,True,food,0
119.43,EUR,IN,DE,1,6,0.0443,0.0179,1,2,3,changed_mind,21,True,food,0
11.36,CAD,GB,GB,0,11,0.102,0.0241,1,2,3,not_as_described,17,True,clothing,0
7.06,EUR,DE,CN,1,8,0.0743,0.0093,1,0,3,wrong_item,16,True,sports,0
10.44,AUD,CN,IN,1,7,0.2239,0.0224,3,3,0,changed_mind,14,True,sports,0
26.12,EUR,CA,NG,1,5,0.0707,0.0106,2,2,1,wrong_item,16,False,food,0
20.12,CAD,NG,FR,1,11,0.0436,0.0227,0,1,5,wrong_item,13,True,electronics,0
112.87,EUR,CA,CN,1,10,0.0758,0.0053,1,2,4,damaged,14,False,beauty,0
78.3,GBP,AU,CA,1,6,0.0589,0.0874,4,0,2,changed_mind,8,True,food,0
212.78,EUR,BR,IN,1,11,0.1107,0.0043,2,2,1,not_as_described,17,True,home,0
33.25,EUR,DE,FR,1,6,0.1472,0.0184,2,0,3,not_as_described,17,True,beauty,0
178.79,GBP,NG,CN,1,9,0.1967,0.007,1,1,1,changed_mind,8,True,electronics,0
50.22,GBP,CA,AU,1,7,0.0543,0.0536,2,0,2,damaged,10,True,sports,0
62.71,GBP,BR,FR,1,9,0.0949,0.0008,0,1,2,changed_mind,9,True,food,0
154.44,EUR,US,FR,1,8,0.0467,0.0151,1,1,1,not_as_described,17,True,sports,0
163.74,AUD,CN,FR,1,7,0.0392,0.0123,1,3,1,not_as_described,6,False,electronics,0
52.07,GBP,CN,BR,1,14,0.1146,0.0592,1,2,3,damaged,19,True,clothing,0
127.95,GBP,DE,NG,1,12,0.2153,0.0185,1,2,1,wrong_item,10,True,electronics,0
79.65,GBP,FR,FR,0,4,0.0932,0.0255,5,1,3,changed_mind,13,True,food,0
251.11,USD,CN,IN,1,9,0.1088,0.0283,2,3,2,not_as_described,16,True,food,0
17.37,AUD,FR,FR,0,7,0.2012,0.0023,2,1,1,not_as_described,14,True,clothing,0
32.65,AUD,AU,CN,1,6,0.2313,0.0368,1,2,0,wrong_item,14,True,clothing,0
100.49,EUR,US,GB,1,8,0.0122,0.0006,3,1,1,not_as_described,17,True,food,0
121.91,USD,IN,DE,1,9,0.0309,0.0307,1,0,2,damaged,11,False,home,0
265.25,CAD,GB,CN,1,8,0.0399,0.0169,1,0,1,damaged,13,False,sports,0
25.16,CAD,US,GB,1,5,0.0524,0.0059,3,2,1,wrong_item,15,True,electronics,0
19.09,USD,CN,GB,1,8,0.0902,0.0021,3,2,2,other,12,True,electronics,0
170.25,EUR,GB,BR,1,10,0.0282,0.031,1,0,3,damaged,8,True,clothing,0
16.29,GBP,AU,US,1,8,0.0465,0.0082,2,0,1,not_as_described,17,True,sports,0
28.78,USD,AU,BR,1,10,0.1063,0.0087,3,0,0,changed_mind,11,True,food,0
110.96,AUD,AU,US,1,6,0.1091,0.0287,0,0,2,other,15,True,clothing,0
10.58,CAD,DE,US,1,6,0.1877,0.0098,5,1,1,changed_mind,16,False,electronics,0
50.13,CAD,US,DE,1,8,0.0715,0.0332,4,2,0,not_as_described,11,True,food,0
39.93,GBP,GB,US,1,9,0.1637,0.0068,3,0,1,not_as_described,10,True,clothing,0
58.18,AUD,AU,FR,1,4,0.0422,0.0163,1,1,2,changed_mind,12,True,food,0
249.55,EUR,DE,DE,0,9,0.0613,0.0356,4,1,6,other,11,False,food,0
40.64,USD,US,DE,1,12,0.1035,0.0011,1,1,2,damaged,15,True,sports,0
107.46,CAD,DE,AU,1,11,0.0414,0.0042,0,1,1,changed_mind,10,True,electronics,0
180.54,EUR,US,FR,1,5,0.0986,0.0107,4,1,2,changed_mind,11,True,beauty,0
65.51,GBP,CN,US,1,6,0.1412,0.0083,1,1,2,wrong_item,15,False,electronics,1
16.25,AUD,AU,FR,1,12,0.1198,0.0006,2,1,1,not_as_described,20,False,beauty,0
23.95,EUR,US,BR,1,5,0.0523,0.0259,0,2,3,wrong_item,14,True,beauty,0
63.55,GBP,AU,IN,1,6,0.0383,0.0019,1,1,1,other,12,True,beauty,0
6.68,USD,GB,CN,1,6,0.1015,0.0445,0,2,0,wrong_item,16,True,beauty,0
64.05,AUD,AU,BR,1,15,0.1208,0.0151,1,2,2,other,13,True,clothing,0
260.54,GBP,FR,IN,1,11,0.1615,0.0062,2,2,2,wrong_item,12,True,clothing,0
17.71,AUD,CN,AU,1,9,0.013,0.0187,1,2,0,damaged,11,True,electronics,0
48.96,USD,FR,GB,1,8,0.0593,0.0063,2,1,1,wrong_item,10,True,electronics,0
72.76,EUR,CA,DE,1,4,0.0325,0.0219,5,1,0,not_as_described,16,True,beauty,0
816.92,AUD,DE,BR,1,11,0.057,0.0017,4,3,2,damaged,15,True,electronics,0
158.65,AUD,DE,CA,1,9,0.1074,0.0049,3,1,3,not_as_described,14,False,electronics,0
5.94,AUD,CA,AU,1,15,0.0111,0.0036,1,2,1,changed_mind,10,True,home,0
52.58,GBP,NG,GB,1,13,0.199,0.0134,2,1,4,other,15,True,electronics,0
37.7,CAD,IN,GB,1,4,0.0663,0.0159,0,2,4,damaged,15,True,clothing,0
72.53,EUR,AU,AU,0,8,0.1537,0.0355,1,4,1,changed_mind,19,True,home,0
38.72,AUD,IN,DE,1,9,0.0778,0.001,3,1,2,wrong_item,16,True,sports,0
12.31,AUD,CN,NG,1,9,0.0951,0.0129,0,1,3,changed_mind,12,True,beauty,0
33.06,GBP,FR,GB,1,8,0.1889,0.0284,2,2,3,damaged,11,True,food,0
88.35,CAD,BR,DE,1,12,0.1125,0.0221,3,1,4,other,14,True,sports,0
35.85,GBP,BR,BR,0,8,0.0517,0.0035,1,1,3,wrong_item,13,False,electronics,0
10.68,AUD,CN,DE,1,15,0.1723,0.0097,1,1,1,damaged,11,True,sports,0
60.66,EUR,AU,IN,1,2,0.0531,0.0037,2,0,1,changed_mind,15,True,home,0
14.47,GBP,FR,AU,1,14,0.0074,0.0162,5,0,3,other,12,False,clothing,0
84.71,CAD,GB,IN,1,11,0.1823,0.0028,0,3,0,not_as_described,13,True,clothing,0
14.13,EUR,AU,CN,1,8,0.1392,0.023,1,2,0,damaged,15,True,sports,0
28.01,AUD,BR,US,1,3,0.0435,0.007,3,1,1,wrong_item,14,False,home,0
531.47,EUR,GB,DE,1,4,0.0492,0.0199,1,1,3,changed_mind,14,True,sports,0
94.86,CAD,CA,US,1,7,0.038,0.1119,1,2,2,changed_mind,13,True,clothing,0
21.88,AUD,AU,NG,1,10,0.1756,0.0028,2,2,2,changed_mind,14,False,food,0
33.6,GBP,CN,CA,1,7,0.0922,0.0495,3,2,1,damaged,16,True,clothing,0
28.44,GBP,US,DE,1,15,0.3086,0.0171,1,0,0,changed_mind,17,True,beauty,0
52.5,EUR,DE,CN,1,10,0.2114,0.0216,3,2,1,not_as_described,16,True,home,0
134.35,USD,IN,GB,1,10,0.038,0.0046,2,0,1,not_as_described,11,True,food,0
112.1,GBP,CA,BR,1,8,0.0393,0.0159,1,1,0,not_as_described,13,True,electronics,0
77.2,EUR,CA,DE,1,7,0.1036,0.0118,0,0,1,wrong_item,8,True,electronics,0
38.53,AUD,US,CA,1,9,0.0321,0.0573,1,1,2,damaged,10,True,electronics,0
6.4,AUD,NG,FR,1,10,0.1107,0.0073,2,1,1,damaged,11,True,home,0
87.44,GBP,CA,CN,1,5,0.1544,0.0018,3,2,3,other,18,True,home,0
16.93,GBP,NG,CN,1,10,0.1617,0.0341,2,0,2,not_as_described,15,False,electronics,0
114.48,GBP,US,AU,1,1,0.0514,0.0124,4,1,0,damaged,17,True,beauty,0
73.6,USD,CN,BR,1,6,0.0289,0.0211,2,0,1,other,8,True,electronics,0
90.31,USD,IN,NG,1,6,0.1599,0.0127,1,0,1,not_as_described,15,False,food,0
48.49,GBP,FR,NG,1,7,0.0708,0.0263,2,3,2,damaged,13,True,home,0
140.92,AUD,NG,DE,1,5,0.2276,0.0261,1,0,2,wrong_item,13,True,electronics,1
10.93,AUD,DE,GB,1,9,0.1003,0.0025,3,2,3,not_as_described,10,False,electronics,0
132.68,EUR,BR,IN,1,6,0.1344,0.0436,1,2,1,damaged,13,True,food,0
