order_amount,currency,billing_country,shipping_country,country_mismatch,customer_total_orders,customer_refund_rate,customer_dispute_rate,device_reuse_count,ip_reuse_count,order_velocity_24h,is_fraud
220.96,AUD,BR,AU,1,9,0.1594,0.0121,2,1,1,0
15.78,GBP,NG,CN,1,14,0.0825,0.0073,4,1,2,0
27.9,CAD,IN,CA,1,11,0.029,0.0001,2,0,2,0
22.59,USD,BR,CN,1,7,0.0877,0.0001,1,0,1,0
34.68,AUD,US,AU,1,10,0.0919,0.0038,2,0,3,0
82.47,CAD,DE,CN,1,3,0.092,0.0163,5,0,0,0
35.06,AUD,IN,DE,1,6,0.0359,0.0257,2,2,1,0
104.85,CAD,NG,CN,1,6,0.0949,0.0325,3,0,0,0
158.44,GBP,AU,IN,1,8,0.0896,0.0021,2,2,2,0
164.31,GBP,NG,IN,1,7,0.1234,0.034,1,2,2,0
17.85,CAD,CA,AU,1,6,0.0058,0.013,1,0,1,0
218.31,GBP,GB,FR,1,8,0.131,0.0368,3,0,0,0
236.53,CAD,US,AU,1,9,0.0634,0.0224,2,0,1,0
257.93,EUR,AU,NG,1,8,0.101,0.0254,4,1,3,0
46.63,CAD,IN,BR,1,8,0.126,0.0033,2,1,0,0
25.74,EUR,CA,US,1,13,0.0269,0.0097,1,0,2,0
20.4,GBP,BR,IN,1,9,0.0095,0.0312,2,4,0,0
18.14,USD,BR,NG,1,7,0.0449,0.0487,5,1,3,0
55.24,AUD,DE,BR,1,12,0.0159,0.0363,2,0,0,0
127.47,CAD,CA,FR,1,10,0.0921,0.0156,3,2,0,0
201.66,EUR,BR,DE,1,3,0.0209,0.0048,1,2,2,0
33.6,USD,IN,IN,0,9,0.0589,0.0022,0,1,2,0
52.53,AUD,GB,IN,1,9,0.124,0.0218,0,0,1,0
49.2,USD,CA,DE,1,6,0.0387,0.0407,1,0,2,0
28.93,GBP,FR,FR,0,12,0.0984,0.0056,2,1,4,0
113.95,USD,AU,DE,1,12,0.0971,0.0269,2,0,2,0
78.48,CAD,GB,US,1,11,0.1646,0.0186,2,1,1,0
62.92,EUR,CN,US,1,8,0.1634,0.0184,4,1,1,0
78.12,GBP,DE,US,1,4,0.1891,0.0448,3,0,0,0
101.03,GBP,DE,FR,1,9,0.0283,0.0181,4,0,0,0
100.03,EUR,US,AU,1,13,0.1573,0.0514,2,0,3,0
23.61,CAD,NG,FR,1,9,0.0694,0.0139,2,0,2,0
133.8,GBP,CA,CN,1,6,0.1378,0.0328,1,2,1,0
70.48,GBP,CN,CA,1,10,0.1583,0.0292,0,1,0,0
35.35,EUR,FR,DE,1,8,0.1379,0.0076,4,2,0,0
69.01,GBP,NG,CA,1,8,0.05,0.0183,0,1,1,0
77.05,EUR,GB,CA,1,7,0.1613,0.0008,2,2,0,0
161.06,GBP,GB,AU,1,7,0.0649,0.0685,2,0,2,0
19.18,CAD,NG,DE,1,7,0.2909,0.119,1,0,3,0
205.41,GBP,NG,DE,1,9,0.1348,0.0079,0,1,2,0
55.88,USD,AU,IN,1,8,0.1664,0.0203,0,1,1,0
32.91,AUD,US,NG,1,11,0.0138,0.0013,0,0,1,0
31.92,CAD,CN,CA,1,9,0.0554,0.0215,1,0,0,0
20.06,AUD,DE,GB,1,11,0.0613,0.0454,1,3,3,0
9.57,USD,CN,CA,1,9,0.0822,0.0174,3,4,4,0
107.49,AUD,NG,AU,1,6,0.1678,0.0421,3,0,2,0
395.79,GBP,NG,CN,1,1,0.121,0.024,2,1,0,0
10.83,AUD,IN,GB,1,9,0.2877,0.0146,1,1,1,1
21.11,CAD,IN,US,1,7,0.0431,0.004,0,2,2,0
115.77,AUD,AU,AU,0,14,0.1,0.0072,2,1,2,0
52.16,USD,US,CN,1,8,0.2631,0.005,5,2,0,0
125.77,GBP,DE,AU,1,7,0.0428,0.0143,2,0,2,0
49.32,CAD,BR,CN,1,6,0.1918,0.0085,3,0,2,0
30.55,GBP,NG,IN,1,5,0.0142,0.0009,3,0,1,0
43.56,AUD,AU,US,1,6,0.0577,0.0691,2,3,1,0
5.04,CAD,BR,FR,1,6,0.0048,0.0308,4,1,0,0
17.4,USD,US,BR,1,7,0.0792,0.0172,3,1,1,0
140.93,USD,FR,AU,1,12,0.0316,0.0535,1,4,2,0
179.81,CAD,AU,GB,1,4,0.061,0.0433,4,0,3,0
222.78,EUR,NG,GB,1,14,0.1007,0.0422,2,0,1,0
84.85,EUR,DE,IN,1,9,0.0946,0.0142,1,1,1,0
5.72,AUD,CA,FR,1,10,0.1287,0.019,3,1,1,0
28.93,USD,DE,AU,1,12,0.0666,0.0174,3,2,2,0
205.34,GBP,GB,DE,1,14,0.0931,0.0076,1,2,3,0
276.73,EUR,AU,DE,1,7,0.0751,0.0091,2,0,1,0
213.29,USD,IN,IN,0,10,0.0683,0.0744,3,1,3,0
43.11,EUR,NG,US,1,7,0.0631,0.0272,2,0,0,0
14.78,GBP,CN,FR,1,6,0.1545,0.0165,2,2,1,0
52.42,GBP,US,DE,1,10,0.0132,0.0974,1,0,0,0
55.41,USD,CA,BR,1,12,0.0784,0.0116,6,1,1,0
261.27,CAD,DE,BR,1,15,0.1031,0.0778,5,2,1,0
68.57,EUR,CA,FR,1,8,0.136,0.0218,5,1,1,0
55.52,GBP,NG,CA,1,1,0.1172,0.0184,2,1,2,0
58.76,GBP,GB,CA,1,8,0.0445,0.0166,1,0,0,0
81.44,GBP,US,CA,1,6,0.0241,0.0306,3,0,3,0
102.15,GBP,NG,CA,1,5,0.0209,0.0185,2,1,2,0
26.46,EUR,CN,BR,1,9,0.0646,0.0124,4,1,2,0
18.96,GBP,CA,US,1,4,0.0209,0.0208,2,2,1,0
214.98,GBP,DE,US,1,9,0.0793,0.0055,1,2,2,0
10.58,USD,AU,AU,0,6,0.1321,0.0045,0,0,2,0
280.83,CAD,AU,CA,1,9,0.013,0.0074,1,2,2,0
8.08,GBP,CN,NG,1,8,0.1729,0.0039,3,2,1,0
30.43,EUR,FR,BR,1,4,0.118,0.0017,3,0,3,0
144.29,USD,US,BR,1,7,0.0068,0.079,1,1,2,0
54.62,EUR,FR,FR,0,10,0.0946,0.0657,1,1,1,0
14.64,GBP,AU,FR,1,9,0.0261,0.0058,2,1,0,0
83.63,AUD,AU,FR,1,6,0.0099,0.0009,0,1,4,0
58.38,CAD,AU,GB,1,3,0.0028,0.0001,2,3,1,1
43.99,GBP,CN,AU,1,6,0.0897,0.0176,4,0,1,0
29.26,USD,NG,NG,0,12,0.1021,0.0137,2,0,1,0
52.74,EUR,CA,CA,0,10,0.0356,0.0063,1,0,0,0
30.51,AUD,DE,US,1,11,0.1312,0.0003,0,1,0,0
622.99,USD,IN,AU,1,8,0.0485,0.0025,0,0,0,0
42.95,CAD,FR,DE,1,8,0.041,0.0004,1,2,3,0
37.57,GBP,FR,BR,1,11,0.0787,0.0011,1,1,1,0
31.76,EUR,GB,NG,1,14,0.102,0.03,4,2,2,0
322.77,AUD,CA,CN,1,9,0.0443,0.0295,3,1,1,0
10.6,EUR,BR,DE,1,7,0.1216,0.0195,4,2,0,0
78.21,CAD,NG,CN,1,10,0.2049,0.0182,2,2,1,0
42.98,USD,BR,GB,1,12,0.0151,0.015,1,2,0,0
13.15,AUD,DE,DE,0,7,0.0495,0.0184,0,3,0,0
24.07,USD,GB,CA,1,12,0.1154,0.0162,2,0,2,0
74.96,EUR,GB,CN,1,9,0.0149,0.0058,1,1,1,0
23.0,AUD,DE,IN,1,7,0.0271,0.0153,4,1,1,0
70.78,CAD,AU,DE,1,5,0.0173,0.0004,1,0,1,0
307.71,CAD,NG,GB,1,15,0.0357,0.0159,1,1,0,0
64.75,EUR,NG,BR,1,16,0.036,0.0389,2,1,2,0
12.76,CAD,US,IN,1,11,0.0887,0.0056,1,1,0,0
23.41,AUD,BR,NG,1,6,0.1145,0.0099,2,1,2,0
41.04,CAD,CA,FR,1,8,0.1135,0.0378,4,2,0,0
38.39,EUR,GB,GB,0,5,0.0124,0.0028,5,3,1,0
63.56,AUD,AU,DE,1,10,0.0577,0.0095,1,4,2,0
74.62,USD,US,IN,1,8,0.0761,0.0142,4,0,0,0
308.13,AUD,DE,CA,1,8,0.0921,0.0632,1,0,1,0
54.4,USD,AU,US,1,8,0.2256,0.0078,2,2,2,0
17.25,USD,CA,NG,1,5,0.1665,0.0619,1,0,2,0
173.09,USD,AU,AU,0,9,0.0769,0.0046,1,0,5,0
193.06,USD,FR,DE,1,10,0.0153,0.0017,2,2,0,0
68.89,CAD,BR,AU,1,8,0.0795,0.0459,3,1,3,0
42.67,EUR,GB,BR,1,1,0.1101,0.0042,2,4,3,0
101.75,USD,US,US,0,4,0.0116,0.0306,3,0,3,0
44.21,EUR,AU,FR,1,13,0.0702,0.078,1,1,2,0
6.99,AUD,CA,CA,0,5,0.0976,0.0136,0,2,1,0
95.92,GBP,BR,US,1,14,0.07,0.0059,2,1,2,0
133.25,CAD,US,US,0,8,0.1182,0.0041,1,0,1,0
230.69,EUR,AU,FR,1,7,0.1583,0.0601,3,2,0,0
26.29,GBP,CN,AU,1,7,0.2087,0.035,2,0,0,0
68.45,CAD,US,AU,1,5,0.0593,0.008,2,1,0,0
69.95,CAD,DE,BR,1,10,0.0325,0.0631,0,0,0,0
59.46,USD,NG,FR,1,10,0.0284,0.052,2,1,1,0
61.24,CAD,AU,AU,0,10,0.0436,0.0068,1,0,1,0
56.66,CAD,GB,NG,1,5,0.1004,0.0607,2,2,1,0
67.47,USD,CA,IN,1,11,0.1184,0.0429,3,0,2,0
114.51,EUR,BR,CN,1,8,0.2122,0.0013,3,2,2,0
184.99,CAD,NG,CA,1,9,0.0863,0.003,2,1,2,0
25.63,USD,DE,BR,1,8,0.1624,0.029,2,1,6,0
45.96,CAD,FR,IN,1,10,0.055,0.0296,3,1,2,0
35.78,AUD,BR,AU,1,5,0.1193,0.0056,1,1,1,0
31.01,GBP,GB,US,1,9,0.0973,0.0114,2,4,3,0
10.85,GBP,CA,AU,1,14,0.0254,0.0193,3,0,3,0
55.94,USD,BR,NG,1,11,0.0385,0.002,3,1,1,0
88.17,CAD,GB,IN,1,4,0.2227,0.0002,3,0,1,0
46.75,AUD,BR,US,1,5,0.243,0.0026,2,1,1,0
54.11,AUD,FR,CA,1,5,0.0681,0.0338,1,2,1,0
82.97,GBP,CN,AU,1,5,0.1654,0.001,1,0,1,0
223.88,USD,US,NG,1,9,0.044,0.0071,2,0,1,0
35.88,EUR,CN,FR,1,6,0.0202,0.0597,3,2,3,0
16.92,EUR,CA,NG,1,7,0.0174,0.0104,1,0,1,0
49.88,USD,US,BR,1,7,0.1222,0.003,0,1,0,0
359.09,USD,BR,CA,1,6,0.0223,0.0077,4,3,2,0
17.1,GBP,AU,GB,1,6,0.0262,0.0285,1,3,4,0
104.6,USD,NG,CN,1,11,0.0996,0.0041,2,1,1,0
173.8,USD,GB,AU,1,8,0.0741,0.015,0,1,2,0
5.13,AUD,US,NG,1,16,0.0479,0.0275,5,0,1,0
82.29,CAD,AU,CN,1,5,0.1414,0.0326,2,1,1,0
99.82,AUD,NG,FR,1,5,0.059,0.0195,1,0,1,0
41.79,EUR,FR,US,1,7,0.1703,0.0891,1,2,2,0
28.6,EUR,BR,CN,1,6,0.0619,0.0465,2,1,1,0
30.25,CAD,CN,AU,1,10,0.0838,0.029,1,0,2,0
39.31,CAD,NG,GB,1,7,0.1283,0.0177,0,1,7,0
40.36,EUR,AU,AU,0,6,0.0823,0.0164,2,1,2,0
33.42,AUD,IN,US,1,6,0.0486,0.0088,0,0,2,0
38.69,CAD,AU,CA,1,8,0.154,0.0888,4,1,1,0
179.61,EUR,IN,DE,1,5,0.0807,0.0116,2,1,1,0
16.21,USD,AU,FR,1,9,0.1392,0.0206,1,2,3,0
9.5,USD,AU,AU,0,2,0.0547,0.0495,1,0,0,0
182.51,AUD,FR,NG,1,10,0.0668,0.0337,0,2,1,0
45.06,AUD,IN,DE,1,5,0.1167,0.012,3,0,2,0
37.03,GBP,BR,BR,0,11,0.0437,0.0075,0,0,1,0
48.85,CAD,CN,CN,0,10,0.1548,0.0122,3,1,2,0
67.31,AUD,IN,BR,1,6,0.0462,0.0031,2,0,2,0
32.33,USD,GB,CA,1,4,0.0716,0.0233,1,2,0,0
90.55,AUD,AU,IN,1,9,0.0547,0.018,3,3,2,0
20.86,GBP,DE,CA,1,6,0.2995,0.0202,1,1,1,0
40.37,GBP,US,FR,1,8,0.0441,0.0074,3,0,3,0
5.96,USD,US,IN,1,8,0.0493,0.0021,1,1,0,0
176.31,CAD,AU,CA,1,11,0.0675,0.0233,0,4,1,0
45.78,CAD,CN,US,1,8,0.0546,0.0029,1,2,1,1
106.71,USD,AU,NG,1,11,0.044,0.0036,2,1,2,0
87.93,CAD,FR,BR,1,9,0.1007,0.0265,0,1,0,1
94.61,USD,US,GB,1,10,0.0479,0.0117,1,2,2,0
54.18,EUR,IN,DE,1,4,0.0992,0.0644,0,0,1,0
80.5,CAD,US,CA,1,11,0.0259,0.0216,2,0,0,0
20.88,CAD,NG,CN,1,6,0.1191,0.07,1,0,2,0
16.93,USD,NG,CN,1,8,0.1247,0.0223,4,1,3,0
49.35,GBP,CN,IN,1,7,0.0105,0.0476,3,0,1,0
27.67,EUR,CA,FR,1,7,0.0282,0.0101,2,2,3,0
227.12,CAD,GB,US,1,6,0.028,0.0069,2,2,2,0
79.45,AUD,CA,CA,0,3,0.0446,0.0163,1,0,0,0
26.67,CAD,BR,US,1,8,0.0389,0.0014,1,1,1,0
41.61,CAD,CA,BR,1,11,0.0267,0.0251,1,0,1,0
62.37,GBP,NG,US,1,8,0.0283,0.0007,3,0,2,0
51.01,GBP,GB,IN,1,11,0.1697,0.0363,0,0,1,0
71.65,EUR,US,CN,1,7,0.1451,0.0172,1,1,4,0
58.48,AUD,CA,DE,1,7,0.0624,0.0467,1,0,2,0
13.59,EUR,BR,IN,1,9,0.0571,0.015,2,4,2,0
6.35,AUD,IN,NG,1,5,0.0467,0.057,1,1,0,0
37.58,CAD,DE,FR,1,8,0.0241,0.0088,2,0,1,0
95.63,AUD,IN,FR,1,11,0.0818,0.016,1,1,1,0
38.0,CAD,IN,CA,1,7,0.0761,0.0287,1,1,2,0
188.02,EUR,AU,FR,1,9,0.2396,0.0017,3,0,4,0
52.1,EUR,AU,NG,1,6,0.1045,0.0168,2,3,2,0
212.13,USD,GB,IN,1,2,0.0077,0.0122,4,0,0,0
172.76,AUD,CA,CA,0,5,0.1261,0.0252,0,0,1,0
156.22,USD,AU,AU,0,5,0.0896,0.03,1,1,2,0
16.39,AUD,GB,BR,1,7,0.0746,0.0091,1,0,0,0
55.54,CAD,FR,US,1,14,0.0223,0.0207,5,3,3,0
185.45,USD,GB,BR,1,8,0.1794,0.0098,2,0,0,0
71.69,AUD,BR,CA,1,4,0.0489,0.0125,2,1,2,0
95.05,USD,GB,CA,1,5,0.1061,0.0026,3,0,0,0
13.63,USD,US,FR,1,9,0.1698,0.0316,3,2,5,0
371.96,GBP,IN,AU,1,10,0.0894,0.0089,2,0,0,0
24.75,USD,CA,CN,1,3,0.0398,0.0461,3,1,1,0
7.43,USD,DE,CA,1,6,0.0874,0.0095,2,0,1,0
38.43,CAD,DE,CA,1,9,0.1665,0.0377,0,1,1,0
4.72,AUD,CA,DE,1,6,0.1061,0.0086,3,1,2,0
18.45,USD,BR,NG,1,6,0.0775,0.0239,1,0,2,1
705.22,CAD,IN,CN,1,11,0.1278,0.0036,3,2,3,0
37.34,CAD,CA,FR,1,7,0.1612,0.0078,4,2,1,0
13.09,USD,IN,IN,0,14,0.0435,0.0001,2,2,1,0
56.0,USD,BR,CN,1,10,0.0557,0.0061,4,0,2,0
22.25,GBP,AU,NG,1,7,0.0984,0.002,2,1,3,0
129.61,CAD,AU,IN,1,14,0.0803,0.0086,3,2,4,0
22.43,EUR,CN,AU,1,4,0.0377,0.0381,4,1,0,0
71.57,GBP,FR,CN,1,5,0.0684,0.0019,1,0,0,0
17.34,GBP,DE,CA,1,10,0.1326,0.014,1,0,0,0
734.38,CAD,AU,DE,1,6,0.1003,0.0017,1,3,1,0
90.34,EUR,NG,BR,1,12,0.2313,0.0023,2,1,2,0
47.2,CAD,BR,US,1,7,0.1983,0.0065,2,2,0,0
40.73,AUD,US,AU,1,4,0.0493,0.0013,2,0,2,0
31.39,GBP,FR,NG,1,11,0.0966,0.0082,4,0,3,0
25.51,CAD,BR,GB,1,8,0.0185,0.0229,1,2,2,0
24.82,USD,CA,NG,1,7,0.1026,0.0592,3,0,0,0
292.46,AUD,CN,FR,1,8,0.0872,0.0323,0,1,2,0
31.42,EUR,NG,NG,0,7,0.0692,0.0031,1,2,2,0
6.49,USD,NG,IN,1,6,0.0451,0.0048,2,1,1,0
17.01,GBP,US,GB,1,8,0.0488,0.0237,2,2,4,0
138.07,EUR,AU,BR,1,10,0.1259,0.0341,3,0,0,0
42.42,GBP,AU,US,1,6,0.0025,0.0495,0,1,2,0
47.75,AUD,IN,CA,1,12,0.0028,0.019,2,1,1,0
175.88,GBP,NG,NG,0,6,0.0348,0.005,0,0,0,0
25.1,EUR,DE,NG,1,6,0.1036,0.0391,2,0,2,0
102.76,AUD,AU,US,1,7,0.0939,0.0027,1,1,1,0
28.0,EUR,IN,DE,1,10,0.0838,0.0039,2,1,1,0
97.11,AUD,BR,US,1,14,0.0112,0.0217,2,2,0,0
36.92,AUD,BR,CA,1,5,0.0853,0.0195,4,0,2,0
42.88,GBP,DE,CN,1,8,0.1584,0.0305,0,1,2,0
123.98,CAD,CN,GB,1,7,0.0347,0.0469,4,2,2,0
115.36,CAD,US,IN,1,8,0.0715,0.0038,3,2,4,0
46.27,AUD,FR,NG,1,6,0.0289,0.0505,3,2,1,0
34.07,GBP,IN,NG,1,4,0.0598,0.015,0,1,3,0
270.2,GBP,US,DE,1,7,0.1059,0.0045,3,0,0,0
98.43,EUR,FR,IN,1,6,0.0426,0.0007,5,1,1,0
36.92,GBP,AU,FR,1,10,0.0719,0.0032,2,1,3,0
28.41,CAD,IN,GB,1,12,0.1367,0.0,0,1,3,0
152.15,GBP,GB,CA,1,7,0.0251,0.0071,4,2,1,0
61.28,EUR,CA,BR,1,11,0.1274,0.0021,2,0,0,0
46.36,GBP,CA,IN,1,16,0.0311,0.0365,0,1,4,0
61.25,GBP,IN,AU,1,7,0.1591,0.0043,0,3,1,0
76.54,USD,DE,BR,1,6,0.0703,0.0064,3,4,2,0
51.59,CAD,AU,IN,1,8,0.0602,0.0444,1,1,1,0
181.94,AUD,BR,DE,1,12,0.0898,0.1284,3,0,4,0
192.35,EUR,BR,CA,1,4,0.2683,0.0228,2,2,3,0
92.93,EUR,GB,CN,1,9,0.0553,0.003,3,0,1,0
215.88,USD,CN,CN,0,8,0.0731,0.0622,4,0,0,0
55.06,GBP,GB,US,1,8,0.0209,0.0096,1,1,1,0
108.89,GBP,US,BR,1,7,0.1152,0.0085,2,0,2,0
149.08,AUD,US,GB,1,3,0.0338,0.0084,0,0,1,0
151.27,AUD,CA,NG,1,11,0.0377,0.0126,4,1,2,0
136.46,CAD,NG,AU,1,9,0.0667,0.0381,2,0,3,0
102.64,EUR,CA,IN,1,1,0.2596,0.0133,1,0,0,0
386.5,USD,IN,BR,1,12,0.1317,0.0042,3,3,0,0
31.83,GBP,FR,IN,1,15,0.0626,0.0207,4,0,3,0
46.75,CAD,US,CA,1,8,0.0869,0.0118,0,1,1,0
44.06,USD,FR,NG,1,13,0.0099,0.0164,1,1,1,0
37.79,GBP,US,AU,1,9,0.1223,0.0445,2,1,1,0
7.47,USD,FR,AU,1,8,0.1616,0.0361,3,1,3,0
215.91,EUR,AU,DE,1,9,0.0576,0.0065,3,1,1,0
19.57,EUR,AU,US,1,10,0.0944,0.0224,1,2,0,0
64.7,USD,CA,AU,1,4,0.1685,0.0027,3,0,1,0
13.17,EUR,BR,DE,1,7,0.1305,0.0339,4,0,2,0
101.57,CAD,AU,IN,1,2,0.0499,0.0048,2,1,0,0
24.89,AUD,CA,DE,1,7,0.2019,0.0315,2,2,3,0
17.53,CAD,FR,CN,1,10,0.08,0.0465,6,0,2,0
66.31,EUR,GB,IN,1,12,0.0702,0.045,0,2,1,0
27.09,AUD,CN,FR,1,5,0.0357,0.0009,3,1,2,0
30.75,GBP,BR,BR,0,6,0.0255,0.0059,0,2,0,0
64.83,EUR,CA,IN,1,15,0.0713,0.0065,1,1,2,0
121.51,AUD,IN,IN,0,7,0.1944,0.0027,1,1,0,0
24.09,EUR,IN,AU,1,3,0.0763,0.0343,3,4,1,0
20.26,CAD,IN,CN,1,10,0.0101,0.0148,3,2,2,0
55.9,USD,US,DE,1,7,0.2484,0.0321,3,1,0,0
93.62,EUR,NG,FR,1,7,0.0165,0.0475,1,0,1,0
235.75,AUD,CN,CA,1,12,0.0279,0.0096,2,1,4,0
18.7,EUR,CN,AU,1,9,0.0483,0.0066,2,0,1,0
39.73,AUD,CN,CN,0,5,0.0704,0.0142,2,0,1,0
176.94,GBP,CN,IN,1,9,0.1535,0.0483,3,1,4,0
392.72,AUD,BR,CA,1,6,0.0961,0.0004,1,0,0,0
20.22,GBP,US,CN,1,7,0.0231,0.001,1,1,0,0
26.08,GBP,FR,BR,1,9,0.1931,0.0167,2,0,0,0
79.93,EUR,CA,FR,1,9,0.0066,0.0018,2,0,2,0
30.64,EUR,CA,GB,1,10,0.0533,0.025,2,2,1,0
25.55,AUD,NG,FR,1,11,0.0741,0.0115,1,1,1,0
69.72,GBP,NG,NG,0,11,0.2803,0.0014,2,1,2,0
257.09,GBP,AU,AU,0,11,0.0242,0.0328,3,1,1,0
14.74,EUR,BR,GB,1,5,0.0133,0.0012,5,2,0,0
244.28,CAD,GB,GB,0,7,0.0175,0.0068,4,2,0,0
30.73,EUR,CA,CN,1,11,0.077,0.0107,4,0,2,0
77.15,EUR,NG,FR,1,4,0.0679,0.0002,5,1,1,0
267.96,USD,FR,IN,1,6,0.1363,0.023,1,1,2,0
75.59,AUD,AU,DE,1,7,0.0533,0.0159,2,1,1,0
40.55,USD,FR,US,1,7,0.0451,0.0136,0,1,1,0
111.96,AUD,CA,FR,1,7,0.1101,0.0149,2,0,0,0
45.92,EUR,NG,IN,1,6,0.1898,0.044,2,2,3,0
91.96,USD,BR,DE,1,4,0.2437,0.0283,4,4,0,0
44.49,AUD,IN,IN,0,11,0.1286,0.0042,3,2,0,0
129.17,CAD,DE,FR,1,10,0.1119,0.0065,1,0,2,0
13.54,CAD,IN,DE,1,3,0.0991,0.0047,2,2,6,0
19.82,GBP,CN,CA,1,14,0.081,0.014,3,1,0,0
13.34,CAD,IN,CA,1,14,0.1251,0.016,2,3,0,0
51.6,USD,FR,CA,1,7,0.1114,0.0345,4,1,0,1
11.83,EUR,CA,BR,1,12,0.0416,0.0112,3,0,4,0
27.34,GBP,AU,DE,1,7,0.0122,0.0165,3,2,0,0
18.04,CAD,DE,BR,1,7,0.0184,0.0199,0,2,2,0
239.77,GBP,IN,DE,1,4,0.0873,0.003,0,0,4,0
20.27,GBP,US,DE,1,7,0.033,0.0009,1,2,3,0
15.08,CAD,GB,CN,1,6,0.0542,0.0182,7,2,0,0
69.99,USD,BR,NG,1,8,0.0523,0.0284,3,0,3,0
294.95,GBP,DE,FR,1,6,0.2062,0.0445,1,3,1,0
48.62,EUR,FR,CA,1,8,0.0614,0.0132,1,1,1,0
52.52,GBP,AU,BR,1,15,0.0261,0.0105,4,4,1,1
198.49,USD,FR,US,1,8,0.1133,0.0337,3,1,3,0
131.4,AUD,BR,FR,1,7,0.0316,0.0364,5,1,2,0
83.55,AUD,CA,AU,1,9,0.0284,0.0764,4,0,1,1
30.5,AUD,BR,IN,1,6,0.0967,0.0333,3,0,2,0
86.14,AUD,CA,GB,1,9,0.1471,0.057,4,3,2,0
14.0,CAD,DE,US,1,10,0.035,0.0435,3,0,1,1
29.26,EUR,AU,CA,1,9,0.1584,0.0118,0,1,0,0
228.48,USD,NG,GB,1,8,0.1746,0.0101,1,0,3,0
200.74,CAD,CA,AU,1,9,0.1134,0.0233,0,2,2,0
84.56,AUD,AU,CN,1,9,0.2936,0.101,3,1,2,0
7.93,EUR,US,CA,1,11,0.2422,0.045,2,0,3,0
16.31,AUD,US,FR,1,9,0.124,0.0436,1,3,2,0
27.67,USD,BR,CA,1,9,0.0113,0.0012,2,2,1,0
45.98,EUR,BR,US,1,5,0.1173,0.0191,1,0,0,0
15.64,CAD,DE,BR,1,7,0.2722,0.0333,3,0,1,1
42.68,GBP,IN,CA,1,11,0.1321,0.007,2,1,2,0
319.67,CAD,DE,AU,1,7,0.1228,0.0228,1,0,3,0
81.52,EUR,CA,IN,1,6,0.0561,0.0167,2,2,1,0
67.95,CAD,FR,NG,1,1,0.201,0.0083,4,0,1,0
19.74,EUR,DE,GB,1,9,0.0464,0.0474,4,0,3,0
10.6,USD,NG,AU,1,15,0.0587,0.0231,5,0,2,0
15.99,GBP,FR,CN,1,14,0.1075,0.0003,2,0,1,1
10.18,GBP,DE,FR,1,7,0.1093,0.0094,4,3,1,0
58.85,GBP,AU,US,1,13,0.1011,0.037,2,0,2,0
80.15,USD,BR,CA,1,8,0.131,0.0153,6,0,3,0
20.79,GBP,CA,BR,1,4,0.0102,0.0025,1,0,2,0
63.3,USD,CN,BR,1,8,0.1343,0.0182,3,0,2,0
237.22,AUD,FR,DE,1,8,0.1904,0.0127,0,1,2,0
386.72,USD,IN,GB,1,11,0.0686,0.0138,1,0,3,0
117.97,AUD,CN,CA,1,6,0.058,0.0468,4,0,0,0
45.84,USD,FR,CA,1,11,0.0175,0.0276,1,1,1,0
114.22,CAD,GB,BR,1,8,0.0922,0.0036,1,2,0,0
210.99,EUR,BR,NG,1,12,0.0205,0.0278,2,1,1,0
7.34,USD,US,US,0,2,0.0366,0.0533,3,0,0,0
240.34,EUR,FR,BR,1,10,0.1269,0.0052,0,0,1,0
31.67,USD,CN,BR,1,5,0.0308,0.0156,3,0,1,0
31.98,CAD,FR,IN,1,5,0.03,0.0063,1,0,1,0
38.29,AUD,IN,NG,1,6,0.0904,0.0002,1,1,1,0
75.19,EUR,AU,US,1,5,0.0681,0.0093,5,1,0,0
17.97,GBP,CA,IN,1,6,0.184,0.0108,3,2,1,0
41.07,USD,DE,GB,1,5,0.0558,0.0335,0,2,1,0
92.32,GBP,AU,NG,1,8,0.1348,0.011,3,2,1,0
67.94,AUD,GB,FR,1,8,0.0242,0.002,1,0,2,0
79.9,GBP,FR,US,1,5,0.0206,0.0282,1,2,4,0
39.49,AUD,FR,BR,1,4,0.0346,0.0026,1,1,2,0
109.26,CAD,NG,BR,1,13,0.0156,0.0008,2,0,2,0
157.03,USD,GB,FR,1,10,0.0998,0.0045,1,1,0,0
147.89,USD,NG,DE,1,10,0.0469,0.0407,0,4,2,1
83.73,EUR,FR,US,1,10,0.236,0.0061,2,0,3,0
139.62,AUD,IN,CN,1,8,0.0869,0.0091,5,1,0,0
130.46,USD,AU,GB,1,11,0.0283,0.0444,1,0,2,0
793.54,USD,CA,NG,1,7,0.1833,0.0313,1,3,2,0
184.58,AUD,CN,AU,1,10,0.0444,0.0094,1,1,0,0
49.96,USD,CA,IN,1,10,0.0709,0.0149,1,1,1,0
21.94,EUR,US,IN,1,12,0.0644,0.017,3,1,1,1
42.05,CAD,BR,NG,1,9,0.049,0.0078,1,3,2,0
39.18,USD,IN,US,1,5,0.021,0.0007,1,2,1,0
91.05,USD,NG,CN,1,5,0.0153,0.0017,2,0,5,0
27.11,CAD,FR,US,1,10,0.094,0.004,3,2,3,0
179.86,USD,US,CN,1,8,0.0322,0.028,2,1,2,0
13.6,CAD,US,CA,1,6,0.137,0.0034,1,2,2,0
10.67,GBP,FR,NG,1,7,0.0897,0.0614,2,2,2,0
