order_amount,currency,billing_country,shipping_country,country_mismatch,customer_total_orders,customer_refund_rate,customer_dispute_rate,device_reuse_count,ip_reuse_count,order_velocity_24h,is_returned
99.63,AUD,DE,CN,1,7,0.0734,0.025,2,0,2,0
285.13,AUD,IN,NG,1,9,0.066,0.0143,3,2,1,0
59.13,USD,IN,US,1,7,0.1642,0.0025,2,1,1,0
12.0,CAD,IN,NG,1,8,0.0127,0.0008,0,2,0,0
164.11,EUR,CA,AU,1,11,0.0264,0.0103,0,1,2,0
43.05,EUR,GB,CA,1,13,0.0349,0.0139,4,1,0,0
99.05,USD,AU,DE,1,7,0.0492,0.0083,3,3,1,0
28.43,AUD,NG,DE,1,16,0.1427,0.012,2,1,0,0
97.53,AUD,FR,CN,1,10,0.0986,0.0142,0,1,1,0
5.37,GBP,AU,NG,1,8,0.1766,0.0123,1,2,0,0
51.13,GBP,AU,US,1,10,0.0553,0.0346,1,0,0,0
5.59,EUR,NG,CN,1,10,0.0511,0.0194,1,0,1,0
39.36,CAD,CA,AU,1,4,0.0963,0.001,4,2,2,0
17.0,AUD,GB,IN,1,7,0.0603,0.0057,2,0,0,0
40.54,USD,AU,CA,1,7,0.091,0.0107,0,1,1,0
13.91,USD,IN,GB,1,9,0.032,0.0515,1,0,3,0
18.89,GBP,IN,DE,1,4,0.1921,0.0347,1,1,4,0
127.97,CAD,NG,BR,1,7,0.1292,0.0493,0,3,1,0
5.64,AUD,DE,US,1,14,0.2149,0.0222,0,1,4,0
168.63,USD,DE,CA,1,11,0.0455,0.1158,4,0,0,0
102.27,USD,US,DE,1,10,0.1114,0.0013,2,1,3,1
88.09,GBP,CA,IN,1,7,0.0611,0.0556,1,1,3,1
21.22,CAD,US,US,0,6,0.0645,0.0007,3,0,1,0
83.77,GBP,AU,AU,0,9,0.1221,0.0011,1,3,3,0
272.53,GBP,AU,NG,1,6,0.1104,0.0466,2,1,3,0
58.24,CAD,CA,AU,1,6,0.1175,0.0184,1,2,3,0
24.98,USD,IN,FR,1,8,0.072,0.0335,2,0,2,0
114.8,CAD,DE,CA,1,9,0.0691,0.0124,5,2,3,1
54.22,GBP,US,FR,1,9,0.1758,0.0115,4,1,4,0
33.6,GBP,DE,CN,1,12,0.163,0.0082,2,0,4,1
44.86,AUD,FR,FR,0,10,0.041,0.0198,1,1,0,0
51.73,AUD,AU,GB,1,5,0.0448,0.0006,0,2,3,0
35.43,CAD,US,US,0,10,0.0382,0.011,1,1,1,0
11.05,AUD,AU,GB,1,7,0.0459,0.0679,2,0,0,0
14.83,AUD,US,CA,1,4,0.048,0.0051,1,1,1,0
198.71,AUD,FR,AU,1,4,0.0758,0.0031,3,3,1,0
52.01,AUD,DE,NG,1,10,0.0628,0.0023,3,1,0,0
10.51,USD,CN,CA,1,4,0.2166,0.0018,4,2,1,1
31.99,USD,BR,CA,1,11,0.0244,0.0178,0,1,0,0
67.97,GBP,DE,DE,0,16,0.0905,0.007,4,0,2,0
34.76,CAD,NG,DE,1,5,0.1438,0.011,1,3,2,0
32.98,AUD,AU,BR,1,10,0.1075,0.0173,3,1,2,0
87.64,EUR,BR,NG,1,17,0.0912,0.0008,3,0,0,0
15.2,USD,DE,CA,1,8,0.1138,0.015,0,1,2,0
90.75,USD,CA,FR,1,9,0.0564,0.0101,2,1,1,0
127.01,EUR,CA,IN,1,8,0.1118,0.0586,0,2,2,0
28.87,GBP,NG,IN,1,8,0.0327,0.0092,4,0,2,0
63.31,AUD,CA,NG,1,10,0.0611,0.0108,1,1,3,0
182.63,CAD,US,BR,1,8,0.0271,0.0697,0,0,4,0
59.55,USD,NG,CA,1,3,0.0265,0.0317,1,1,1,0
31.58,CAD,AU,FR,1,3,0.0209,0.0383,0,1,1,0
2.5,EUR,FR,CN,1,7,0.1391,0.0114,2,0,0,0
290.17,CAD,US,US,0,6,0.1282,0.0218,1,1,2,0
31.07,AUD,IN,FR,1,8,0.0322,0.0089,1,0,1,0
90.56,GBP,IN,BR,1,4,0.0573,0.0018,1,1,1,0
95.23,USD,FR,CN,1,2,0.0215,0.0065,3,0,1,0
48.32,GBP,US,AU,1,5,0.0578,0.0497,1,3,5,0
135.2,USD,NG,NG,0,8,0.0143,0.0007,4,1,2,0
42.36,CAD,FR,DE,1,7,0.1926,0.0426,1,1,3,0
62.88,EUR,CA,IN,1,6,0.1845,0.0489,3,1,0,0
23.56,AUD,AU,US,1,12,0.1146,0.036,2,2,2,0
86.36,USD,CN,GB,1,16,0.0696,0.02,2,1,1,0
61.94,CAD,AU,GB,1,6,0.0242,0.001,2,0,1,0
74.68,GBP,CN,AU,1,9,0.1373,0.0416,6,0,2,0
65.69,GBP,DE,CA,1,7,0.0703,0.0011,1,3,2,0
22.73,USD,FR,AU,1,14,0.0512,0.0031,0,0,1,0
48.33,GBP,NG,BR,1,4,0.1727,0.0033,2,1,2,1
51.5,USD,CA,AU,1,6,0.1005,0.002,4,1,3,1
13.92,EUR,US,NG,1,7,0.1392,0.0096,2,0,0,0
12.77,GBP,CA,DE,1,8,0.068,0.0131,3,1,1,0
144.94,EUR,US,CA,1,11,0.0731,0.0016,0,1,1,1
118.32,AUD,IN,BR,1,7,0.2783,0.0053,0,0,2,1
129.04,AUD,AU,DE,1,8,0.0723,0.0413,1,1,6,0
38.62,AUD,IN,US,1,7,0.0189,0.0047,3,1,0,0
34.58,EUR,US,BR,1,10,0.0823,0.0127,2,0,4,0
31.48,EUR,AU,NG,1,13,0.0489,0.002,2,3,2,0
119.06,USD,NG,GB,1,6,0.1007,0.0334,3,1,1,0
83.09,CAD,GB,GB,0,11,0.1044,0.0141,3,2,0,0
7.41,GBP,FR,NG,1,6,0.0692,0.0316,2,2,2,0
95.52,EUR,BR,GB,1,5,0.0488,0.0385,1,3,3,0
115.96,USD,IN,GB,1,10,0.0543,0.0174,3,0,0,1
56.2,AUD,NG,BR,1,11,0.0392,0.0299,3,0,1,0
93.12,GBP,NG,CN,1,9,0.0493,0.02,2,2,1,0
158.34,USD,FR,DE,1,3,0.1577,0.0035,2,0,0,0
47.42,CAD,IN,IN,0,3,0.0257,0.0074,0,0,0,0
34.28,EUR,FR,DE,1,6,0.0312,0.0248,2,1,0,0
94.23,GBP,NG,DE,1,8,0.0632,0.0203,1,0,1,0
106.81,USD,CA,CN,1,11,0.0712,0.003,1,4,2,0
37.3,GBP,DE,BR,1,7,0.0088,0.0042,1,3,1,0
296.87,CAD,US,AU,1,11,0.1085,0.0406,1,0,1,0
35.12,USD,AU,US,1,7,0.0742,0.0268,6,0,2,0
88.39,CAD,NG,NG,0,12,0.1745,0.0366,0,1,1,0
275.18,USD,DE,IN,1,10,0.0354,0.0295,1,2,1,0
298.33,EUR,NG,CN,1,4,0.0886,0.0054,1,2,0,0
36.76,AUD,US,US,0,15,0.1777,0.007,0,0,2,0
12.58,GBP,CA,IN,1,7,0.0675,0.0268,2,2,2,0
72.73,AUD,CN,DE,1,6,0.0499,0.0021,4,0,2,0
101.31,EUR,FR,NG,1,7,0.0348,0.0041,1,1,2,0
148.84,USD,BR,DE,1,9,0.2496,0.0191,1,1,0,0
10.11,AUD,CN,BR,1,8,0.0271,0.0511,4,0,0,0
29.09,GBP,CN,BR,1,9,0.231,0.0033,2,1,2,0
19.38,EUR,IN,IN,0,6,0.0505,0.0016,5,0,0,0
175.25,EUR,CN,CN,0,6,0.1279,0.0178,2,0,3,0
27.13,USD,CN,AU,1,7,0.0367,0.0221,2,1,1,0
148.76,USD,US,CA,1,10,0.0631,0.0359,1,2,0,0
45.23,USD,DE,BR,1,9,0.0463,0.0026,0,1,2,0
107.38,AUD,CN,CA,1,10,0.1215,0.0479,1,3,3,1
31.4,EUR,NG,NG,0,3,0.0995,0.0132,3,0,1,0
44.59,CAD,CA,US,1,4,0.2193,0.0119,2,1,3,0
34.42,USD,CN,DE,1,7,0.0707,0.015,3,1,4,0
6.9,EUR,US,US,0,5,0.1128,0.0572,4,3,2,0
37.41,GBP,CN,FR,1,9,0.0104,0.0265,2,0,2,0
17.81,CAD,CA,AU,1,11,0.046,0.0402,1,0,1,0
19.2,GBP,DE,US,1,5,0.0129,0.0222,2,2,2,0
51.22,EUR,US,US,0,12,0.1573,0.0134,1,0,2,0
106.35,EUR,DE,AU,1,9,0.0965,0.0002,2,0,0,0
20.3,GBP,GB,AU,1,4,0.1244,0.0243,1,0,0,0
27.01,EUR,BR,NG,1,9,0.1019,0.0015,2,3,4,0
78.79,GBP,CN,BR,1,8,0.0459,0.0104,2,0,2,1
102.4,AUD,IN,BR,1,7,0.0424,0.0029,3,0,2,0
561.93,GBP,BR,IN,1,7,0.0608,0.0046,1,2,1,0
478.93,CAD,IN,US,1,13,0.097,0.0373,5,2,1,0
11.83,EUR,AU,NG,1,11,0.0581,0.0018,2,4,4,0
36.58,USD,DE,NG,1,6,0.1489,0.03,1,5,1,0
7.89,CAD,AU,DE,1,9,0.0143,0.0008,1,2,1,0
36.4,GBP,DE,CA,1,15,0.0618,0.0496,2,1,4,0
206.3,USD,US,GB,1,11,0.0987,0.0002,0,3,3,0
10.08,EUR,BR,GB,1,7,0.0125,0.0204,1,0,0,0
86.3,CAD,FR,FR,0,6,0.0818,0.0235,0,3,0,0
106.95,AUD,AU,CN,1,9,0.0312,0.0156,2,0,3,0
28.17,USD,NG,AU,1,14,0.092,0.002,2,1,1,1
15.95,EUR,NG,IN,1,4,0.043,0.0309,1,1,2,0
59.19,USD,US,US,0,8,0.0774,0.0679,0,1,0,0
43.42,GBP,AU,DE,1,7,0.0604,0.052,4,1,2,0
76.05,AUD,BR,FR,1,4,0.0018,0.0161,1,0,1,0
49.26,GBP,NG,AU,1,2,0.0143,0.0015,1,2,3,0
41.68,GBP,AU,DE,1,5,0.2054,0.0137,4,0,0,0
92.52,AUD,BR,NG,1,11,0.0871,0.0071,2,0,0,0
24.92,EUR,CA,CA,0,10,0.0514,0.023,1,0,3,0
178.44,CAD,NG,AU,1,13,0.1875,0.027,2,0,2,0
48.84,USD,FR,NG,1,13,0.051,0.0148,1,0,2,0
101.85,AUD,NG,FR,1,9,0.0368,0.0019,0,3,3,0
76.0,CAD,CN,DE,1,7,0.092,0.0022,1,0,2,1
93.49,GBP,IN,BR,1,6,0.1155,0.004,0,1,0,1
22.31,USD,FR,DE,1,10,0.0062,0.0365,1,1,4,0
30.8,USD,AU,GB,1,9,0.0398,0.0166,2,1,0,0
92.91,GBP,FR,BR,1,9,0.0426,0.0182,3,0,2,0
123.05,AUD,GB,GB,0,9,0.0597,0.0006,2,1,2,0
187.2,AUD,CA,AU,1,13,0.0539,0.0031,1,0,3,0
82.47,USD,DE,BR,1,8,0.0812,0.0171,1,1,1,0
48.04,AUD,NG,GB,1,10,0.036,0.0619,2,0,1,0
33.36,GBP,NG,GB,1,6,0.0767,0.0016,3,1,0,0
9.19,USD,CN,IN,1,12,0.1819,0.0,2,1,1,0
361.57,EUR,FR,CN,1,10,0.0995,0.0341,2,1,1,0
297.17,GBP,IN,CN,1,6,0.0087,0.0626,2,1,1,0
35.11,USD,FR,NG,1,7,0.0672,0.034,4,1,2,0
41.87,GBP,US,NG,1,5,0.0546,0.0489,7,2,1,0
83.03,CAD,CA,FR,1,8,0.1591,0.0007,3,0,1,0
306.24,GBP,AU,CA,1,5,0.2062,0.01,0,2,1,0
13.81,USD,IN,US,1,6,0.2735,0.006,1,2,2,0
16.02,EUR,US,US,0,5,0.0252,0.0118,2,0,1,0
27.28,AUD,IN,AU,1,10,0.0444,0.0371,2,0,2,0
60.81,USD,GB,NG,1,4,0.095,0.0072,3,1,3,1
128.32,GBP,NG,IN,1,5,0.0908,0.0584,2,0,3,0
202.76,USD,DE,BR,1,9,0.0854,0.0197,4,0,1,0
73.26,USD,NG,DE,1,9,0.0971,0.0064,2,1,3,0
123.79,CAD,CA,GB,1,12,0.1322,0.0495,2,0,0,0
40.48,GBP,GB,GB,0,2,0.1423,0.0049,2,2,3,0
121.92,CAD,BR,GB,1,6,0.1253,0.0232,3,2,1,0
37.13,GBP,CA,BR,1,9,0.0505,0.0436,2,2,1,0
96.46,GBP,DE,BR,1,10,0.0437,0.0248,1,0,2,0
94.92,USD,NG,GB,1,9,0.1641,0.0419,2,1,2,0
55.42,EUR,BR,NG,1,4,0.1054,0.0559,2,1,2,0
67.88,CAD,FR,CN,1,7,0.1541,0.012,2,0,1,0
55.84,CAD,GB,IN,1,5,0.0806,0.0427,5,2,0,0
41.61,GBP,CN,AU,1,7,0.1883,0.0324,0,1,0,0
60.84,EUR,DE,FR,1,6,0.0477,0.0095,2,0,1,0
54.75,CAD,CN,BR,1,9,0.0612,0.0106,3,1,0,0
88.87,USD,US,BR,1,8,0.1759,0.0105,0,1,5,0
28.06,EUR,IN,US,1,4,0.0138,0.0002,3,0,0,0
196.62,CAD,CA,FR,1,13,0.1275,0.0051,0,0,2,0
24.38,CAD,CN,AU,1,6,0.1316,0.0183,4,2,1,0
38.7,AUD,AU,FR,1,11,0.118,0.0021,0,1,1,0
40.12,USD,GB,CN,1,3,0.0131,0.0788,1,1,1,0
297.06,EUR,CA,US,1,10,0.0484,0.046,1,1,2,0
55.72,CAD,US,CA,1,3,0.094,0.0317,6,0,1,0
71.56,AUD,BR,CA,1,12,0.2208,0.0041,1,1,1,0
17.14,AUD,NG,FR,1,13,0.0445,0.0168,4,1,2,0
13.72,GBP,US,CA,1,7,0.2221,0.0338,2,1,1,0
55.61,AUD,CA,GB,1,8,0.1497,0.0046,4,1,1,0
27.05,CAD,FR,NG,1,9,0.0232,0.0097,1,1,2,0
94.17,GBP,CN,AU,1,9,0.103,0.0143,2,0,1,0
164.74,AUD,IN,DE,1,7,0.0638,0.0185,5,0,1,0
51.47,CAD,IN,CN,1,13,0.1296,0.0137,3,0,1,0
37.7,AUD,CN,DE,1,11,0.1826,0.0159,2,0,2,0
212.66,USD,CA,FR,1,9,0.1216,0.0058,2,2,1,0
50.52,EUR,NG,FR,1,5,0.1566,0.0111,2,2,0,0
13.27,EUR,FR,CA,1,7,0.1287,0.0502,4,0,1,0
299.62,CAD,CA,CA,0,7,0.1389,0.0176,4,1,3,0
24.75,CAD,CA,US,1,4,0.0539,0.0145,4,2,0,0
49.48,CAD,GB,DE,1,10,0.0574,0.0134,1,2,1,0
57.0,AUD,FR,NG,1,12,0.0605,0.0454,1,2,0,0
44.41,USD,CA,BR,1,8,0.05,0.005,4,1,1,0
4.34,AUD,FR,CA,1,6,0.047,0.0046,2,0,4,0
162.16,USD,CA,CN,1,9,0.0497,0.0085,2,0,3,0
37.49,USD,CA,CN,1,10,0.1505,0.0296,1,0,1,0
64.66,USD,CA,BR,1,13,0.1839,0.0473,4,2,4,1
13.49,CAD,NG,AU,1,10,0.1399,0.0135,3,0,3,0
216.29,GBP,FR,FR,0,12,0.1478,0.0541,1,1,0,1
0.87,AUD,DE,AU,1,12,0.1004,0.0578,3,0,2,0
24.66,USD,DE,FR,1,5,0.0618,0.0351,1,2,0,0
10.74,CAD,IN,CN,1,6,0.276,0.0493,4,1,4,0
46.39,AUD,NG,NG,0,6,0.0637,0.0007,2,1,0,0
3.06,EUR,GB,IN,1,7,0.0364,0.0133,1,0,1,0
26.83,AUD,FR,FR,0,9,0.0538,0.033,2,2,2,0
45.0,GBP,NG,NG,0,7,0.1892,0.0079,4,1,0,0
31.44,GBP,DE,CN,1,6,0.0232,0.0027,1,2,3,0
135.25,EUR,US,DE,1,8,0.0783,0.0107,1,1,1,0
16.73,GBP,CA,US,1,9,0.0795,0.0264,3,2,1,0
463.3,GBP,GB,NG,1,5,0.0933,0.0242,1,2,1,0
53.83,AUD,FR,NG,1,5,0.0468,0.0096,4,0,2,0
67.08,CAD,CN,US,1,7,0.055,0.0154,4,2,1,0
12.49,GBP,DE,NG,1,7,0.0507,0.0122,2,2,1,0
26.68,CAD,IN,FR,1,12,0.2435,0.0153,1,0,2,1
19.13,AUD,CA,NG,1,2,0.0501,0.034,1,2,2,0
47.26,USD,US,FR,1,13,0.0823,0.025,4,2,1,0
35.41,CAD,US,BR,1,8,0.0879,0.0199,1,0,1,0
221.13,GBP,IN,US,1,5,0.0293,0.0116,6,2,2,0
33.06,GBP,IN,IN,0,2,0.0313,0.0178,3,3,0,0
41.16,EUR,NG,IN,1,7,0.0915,0.0331,1,1,2,0
77.83,EUR,NG,DE,1,7,0.0296,0.0115,1,2,3,0
39.76,GBP,AU,BR,1,12,0.0511,0.0006,3,3,1,0
461.78,AUD,BR,CA,1,6,0.0906,0.0094,1,0,1,0
46.89,CAD,US,AU,1,6,0.0808,0.0129,0,1,2,1
51.6,AUD,FR,NG,1,12,0.0479,0.0662,1,2,1,0
34.05,GBP,NG,GB,1,7,0.0619,0.0065,1,3,1,1
10.28,USD,IN,BR,1,8,0.1038,0.017,1,1,3,0
55.66,CAD,NG,IN,1,7,0.1206,0.0602,3,1,2,0
30.5,EUR,CN,GB,1,5,0.0915,0.0037,3,0,1,0
238.33,EUR,AU,IN,1,8,0.0683,0.0002,2,0,0,1
3.95,USD,CA,GB,1,13,0.0832,0.0037,3,0,3,0
71.87,AUD,NG,AU,1,11,0.0506,0.0611,3,1,0,0
22.24,AUD,CN,CN,0,4,0.0958,0.0055,1,0,0,0
32.47,AUD,FR,FR,0,6,0.1839,0.0163,0,0,1,0
13.61,CAD,BR,FR,1,8,0.0574,0.0164,1,3,1,1
79.74,EUR,GB,GB,0,7,0.0897,0.0551,2,2,1,0
264.45,AUD,BR,CA,1,3,0.153,0.0362,3,0,2,0
165.52,EUR,BR,AU,1,6,0.0827,0.0263,5,0,4,0
18.84,CAD,BR,FR,1,8,0.0699,0.0332,1,1,2,0
41.68,GBP,IN,FR,1,6,0.2081,0.0147,4,1,2,0
165.58,AUD,DE,CN,1,15,0.0516,0.0097,0,0,0,0
348.69,USD,FR,DE,1,10,0.2032,0.0026,0,0,2,0
100.08,CAD,NG,GB,1,12,0.0334,0.0089,2,1,2,0
40.94,GBP,AU,US,1,8,0.0112,0.0255,1,0,0,0
86.04,CAD,BR,NG,1,6,0.0709,0.0101,2,3,1,0
95.0,CAD,CN,CA,1,5,0.0343,0.0706,2,1,1,0
36.43,CAD,CA,US,1,6,0.1181,0.0386,2,2,0,0
115.2,GBP,AU,FR,1,8,0.19,0.0003,4,1,0,0
71.89,USD,FR,BR,1,9,0.0967,0.001,3,0,0,1
8.57,USD,DE,NG,1,13,0.0732,0.0365,0,0,3,0
151.5,AUD,AU,AU,0,6,0.1091,0.044,5,2,2,0
65.46,USD,NG,IN,1,7,0.0544,0.0057,3,1,0,0
73.99,CAD,NG,CN,1,11,0.0737,0.0133,1,2,4,0
138.49,CAD,DE,BR,1,7,0.1935,0.0112,1,2,1,0
92.6,AUD,CN,CA,1,10,0.0965,0.0388,3,0,0,0
59.99,EUR,CN,FR,1,10,0.0382,0.0304,4,1,1,0
36.87,USD,NG,US,1,13,0.0123,0.0058,0,0,0,0
31.27,CAD,AU,FR,1,3,0.0463,0.0057,3,1,0,1
96.06,EUR,BR,GB,1,12,0.0543,0.0173,0,0,1,0
58.43,EUR,DE,US,1,8,0.1147,0.022,3,0,3,0
43.93,USD,IN,CA,1,15,0.15,0.0329,4,0,1,0
60.93,USD,US,BR,1,10,0.0784,0.0086,4,1,0,0
76.08,AUD,IN,GB,1,6,0.0239,0.0439,0,3,1,0
74.27,AUD,CA,US,1,9,0.089,0.0496,0,0,1,0
197.78,EUR,US,AU,1,6,0.0379,0.0213,0,1,2,0
46.77,CAD,IN,NG,1,6,0.077,0.0501,2,0,1,0
37.58,EUR,FR,CA,1,9,0.0482,0.0033,3,2,0,0
204.83,CAD,IN,IN,0,7,0.0411,0.0063,4,2,0,0
32.41,EUR,GB,DE,1,11,0.0914,0.0041,0,3,1,0
80.49,GBP,GB,GB,0,5,0.0371,0.004,2,0,1,0
16.64,USD,FR,IN,1,12,0.0351,0.0114,2,2,0,0
23.76,USD,NG,AU,1,15,0.184,0.0247,3,1,1,0
29.57,USD,AU,FR,1,7,0.0213,0.0086,0,1,2,0
211.18,EUR,CN,CA,1,3,0.0524,0.0025,1,0,3,0
13.3,USD,IN,US,1,8,0.099,0.0118,2,0,3,0
17.13,GBP,BR,NG,1,6,0.095,0.0082,1,3,1,0
273.1,CAD,CA,DE,1,10,0.1065,0.0266,2,2,3,0
34.22,CAD,BR,FR,1,12,0.0459,0.0121,2,1,2,0
161.0,AUD,GB,AU,1,3,0.1137,0.0047,2,2,2,0
14.93,CAD,GB,BR,1,13,0.1322,0.0137,3,0,2,0
15.98,USD,AU,GB,1,15,0.1892,0.0139,2,4,0,0
81.25,EUR,CN,DE,1,10,0.1608,0.001,1,3,0,0
172.62,GBP,BR,US,1,10,0.0459,0.0005,2,1,1,0
56.83,GBP,FR,BR,1,3,0.1179,0.0057,2,0,0,0
108.43,AUD,FR,CA,1,8,0.0847,0.0212,3,0,1,0
76.57,CAD,CA,DE,1,7,0.0597,0.0336,2,1,1,0
56.28,USD,IN,AU,1,4,0.1147,0.007,1,2,0,0
54.73,EUR,AU,CN,1,9,0.0167,0.0098,2,1,1,0
25.31,USD,CN,GB,1,10,0.0756,0.0255,1,0,1,0
17.63,AUD,IN,AU,1,5,0.0489,0.0566,2,0,3,0
64.34,AUD,FR,CA,1,11,0.0315,0.0074,1,3,1,0
98.82,EUR,US,BR,1,9,0.057,0.0115,2,1,4,0
129.92,USD,AU,AU,0,10,0.0517,0.0252,1,2,2,0
23.75,EUR,CA,BR,1,12,0.1504,0.018,2,1,1,0
63.76,EUR,IN,IN,0,11,0.0501,0.1069,3,0,2,0
39.52,CAD,FR,DE,1,5,0.0315,0.0242,1,1,2,0
26.53,CAD,IN,BR,1,9,0.0981,0.0884,1,1,0,0
780.93,AUD,BR,IN,1,4,0.0249,0.0012,1,1,0,0
17.07,GBP,BR,US,1,7,0.047,0.0166,2,0,1,0
40.4,GBP,CN,CN,0,7,0.0511,0.0453,3,3,4,0
48.35,USD,BR,AU,1,6,0.0409,0.0053,0,0,1,0
91.77,USD,US,DE,1,8,0.0173,0.0155,2,0,0,0
41.72,GBP,GB,GB,0,4,0.0546,0.0001,3,0,0,0
35.59,EUR,GB,IN,1,6,0.0925,0.0334,1,1,3,0
81.73,GBP,BR,FR,1,6,0.062,0.0188,0,1,2,0
33.55,CAD,US,FR,1,11,0.052,0.0094,2,2,3,0
96.86,GBP,FR,DE,1,10,0.1075,0.0113,1,0,0,0
29.67,GBP,CN,NG,1,10,0.1072,0.0012,4,3,4,1
27.61,CAD,DE,CN,1,8,0.0761,0.0436,3,1,0,0
21.45,EUR,NG,AU,1,4,0.172,0.0015,4,1,3,0
22.57,AUD,CN,GB,1,8,0.0697,0.0283,0,4,0,0
379.13,AUD,AU,IN,1,9,0.2254,0.0283,3,0,0,0
80.25,GBP,AU,FR,1,12,0.1437,0.0138,1,0,1,0
84.73,CAD,IN,CN,1,10,0.0153,0.0108,4,0,1,0
33.73,GBP,GB,DE,1,6,0.1637,0.0021,1,1,0,0
52.16,AUD,CN,GB,1,10,0.0519,0.0158,0,0,2,1
36.11,EUR,AU,CN,1,7,0.0262,0.005,1,2,0,0
27.88,GBP,US,DE,1,7,0.106,0.0081,3,0,4,1
329.12,USD,US,US,0,5,0.0436,0.0227,4,0,0,0
12.74,CAD,IN,CN,1,6,0.0535,0.0276,5,0,4,0
50.63,GBP,FR,CA,1,5,0.0775,0.0139,0,2,1,0
38.94,USD,CN,CA,1,7,0.0347,0.0011,1,1,3,0
401.14,AUD,FR,CA,1,8,0.0767,0.0385,1,2,0,0
151.8,CAD,DE,IN,1,9,0.0595,0.0133,5,1,1,0
45.39,GBP,CN,FR,1,5,0.0419,0.0034,0,0,1,0
26.71,AUD,GB,IN,1,17,0.0203,0.0353,1,1,4,1
9.78,EUR,BR,GB,1,8,0.0428,0.0223,2,0,1,0
63.72,GBP,BR,DE,1,13,0.0634,0.0098,5,3,2,0
14.05,USD,AU,US,1,7,0.097,0.0016,5,1,0,0
92.61,AUD,AU,US,1,11,0.1003,0.0536,2,1,0,1
54.97,CAD,CN,NG,1,8,0.2084,0.0006,1,1,1,0
155.39,CAD,AU,CA,1,8,0.1656,0.0443,2,0,1,1
23.86,CAD,IN,US,1,9,0.1772,0.0057,2,0,1,0
23.37,CAD,GB,GB,0,4,0.0709,0.0328,3,2,0,0
37.11,GBP,NG,NG,0,6,0.0825,0.0051,1,1,3,0
6.62,GBP,DE,NG,1,12,0.0965,0.1017,3,1,2,0
51.04,CAD,CN,IN,1,13,0.1007,0.0024,1,1,3,0
103.16,AUD,AU,CA,1,14,0.0524,0.0338,3,0,1,0
18.31,EUR,CA,DE,1,10,0.0988,0.0042,1,1,2,0
23.18,GBP,CN,CN,0,12,0.0929,0.0479,2,3,5,0
61.62,EUR,NG,FR,1,3,0.0626,0.0065,0,0,0,0
17.81,EUR,BR,US,1,12,0.1371,0.0246,0,0,0,1
60.42,EUR,AU,NG,1,6,0.1237,0.0241,2,4,2,0
93.38,GBP,IN,FR,1,4,0.0633,0.0199,1,2,1,0
294.14,CAD,BR,NG,1,8,0.0202,0.022,0,0,0,1
188.94,USD,DE,FR,1,6,0.1258,0.0312,0,0,1,0
143.17,CAD,IN,BR,1,9,0.1114,0.0109,5,1,0,1
11.83,EUR,IN,CA,1,6,0.0861,0.109,3,1,1,0
23.49,EUR,IN,CA,1,9,0.1045,0.0201,2,0,3,1
39.92,EUR,IN,CA,1,6,0.072,0.002,4,2,2,0
6.79,USD,NG,BR,1,4,0.0133,0.0073,0,0,1,0
78.0,EUR,NG,CA,1,7,0.0283,0.0458,1,0,1,0
8.62,GBP,NG,US,1,6,0.0478,0.027,4,2,1,0
59.25,GBP,IN,US,1,5,0.0655,0.0054,5,0,1,0
165.8,EUR,US,IN,1,8,0.1014,0.0031,0,4,3,1
7.6,GBP,IN,BR,1,6,0.0517,0.0157,3,1,1,0
7.64,AUD,GB,US,1,12,0.0246,0.0156,2,2,4,0
32.1,GBP,CN,GB,1,11,0.0747,0.001,1,1,1,0
57.6,GBP,BR,CN,1,6,0.1156,0.0093,2,2,3,0
25.66,USD,FR,DE,1,8,0.0639,0.079,1,1,2,0
46.25,AUD,GB,FR,1,10,0.0772,0.0466,2,0,0,0
48.18,GBP,US,US,0,5,0.0914,0.0017,3,2,6,0
381.63,CAD,GB,US,1,4,0.1193,0.0044,1,3,3,0
31.54,USD,FR,BR,1,4,0.0675,0.0086,2,0,2,0
17.42,CAD,CA,BR,1,10,0.1945,0.021,4,1,2,0
193.08,AUD,BR,FR,1,11,0.031,0.0124,0,3,3,0
50.59,USD,GB,CN,1,0,0.1778,0.0272,4,0,4,0
126.72,AUD,BR,IN,1,9,0.0513,0.0127,4,0,2,0
245.79,EUR,IN,GB,1,12,0.0532,0.0013,1,0,1,0
46.08,GBP,NG,CN,1,8,0.1367,0.0088,4,1,2,0
93.11,GBP,US,FR,1,9,0.0788,0.0265,1,0,0,0
64.95,CAD,IN,IN,0,7,0.1799,0.0109,1,0,1,0
107.34,CAD,CA,GB,1,5,0.0987,0.0026,2,0,0,0
65.12,CAD,CN,US,1,8,0.1847,0.0212,1,0,2,1
147.09,GBP,CA,CA,0,10,0.0803,0.0076,3,0,4,0
43.22,USD,GB,AU,1,7,0.0609,0.0077,4,1,1,0
31.23,AUD,CA,CN,1,6,0.2234,0.0406,1,2,4,0
404.15,AUD,DE,BR,1,3,0.0186,0.0784,5,0,1,0
46.14,EUR,GB,NG,1,6,0.0832,0.0177,3,1,1,0
62.02,GBP,AU,AU,0,9,0.1594,0.0138,2,0,0,0
26.6,GBP,US,CA,1,8,0.0833,0.049,2,1,3,0
128.05,EUR,CA,CN,1,7,0.0399,0.0156,6,0,4,0
70.35,USD,CA,CN,1,10,0.2143,0.0074,0,1,0,0
